session_id,site_id,station_id,space_id,cluster_id,connection_time,disconnect_time,done_charging_time,kwh_delivered,user_id,timezone,session_duration_hr,charging_duration_hr,idle_time_hr,avg_power_kw,hour,day_of_week,is_weekend,month,date,revenue_fixed
5bc91b05f9af8b0dc677bb8a,2.0,2-39-79-383,CA-492,39.0,2018-05-19 05:32:56+00:00,2018-05-19 09:55:39+00:00,2018-05-19 09:12:49+00:00,12.589,,America/Los_Angeles,4.378611111111111,3.664722222222222,0.7138888888888889,2.8751126054685026,5,5,1,5,2018-05-19,188.835
5bc91b4df9af8b0dc677bb8b,2.0,2-39-79-377,CA-325,39.0,2018-05-19 11:32:22+00:00,2018-05-19 12:59:19+00:00,2018-05-19 12:59:15+00:00,3.703,,America/Los_Angeles,1.4491666666666667,1.4480555555555557,0.0011111111111111111,2.5552616446233465,11,5,1,5,2018-05-19,55.544999999999995
5bc91b4df9af8b0dc677bb8c,2.0,2-39-138-566,CA-512,39.0,2018-05-19 12:10:20+00:00,2018-05-19 22:24:14+00:00,2018-05-19 20:07:49+00:00,13.9,,America/Los_Angeles,10.231666666666667,7.958055555555555,2.2736111111111112,1.3585274474670141,12,5,1,5,2018-05-19,208.5
5bc91b4df9af8b0dc677bb8d,2.0,2-39-89-25,CA-315,39.0,2018-05-19 13:41:23+00:00,2018-05-19 20:47:45+00:00,2018-05-19 15:37:13+00:00,6.084,,America/Los_Angeles,7.106111111111111,1.9305555555555556,5.1755555555555555,0.8561644906574936,13,5,1,5,2018-05-19,91.25999999999999
5bc91b4df9af8b0dc677bb8e,2.0,2-39-138-29,CA-304,39.0,2018-05-19 14:27:25+00:00,2018-05-19 16:12:42+00:00,2018-05-19 15:42:33+00:00,2.412,,America/Los_Angeles,1.7547222222222223,1.2522222222222221,0.5025,1.3745765394965963,14,5,1,5,2018-05-19,36.18
5bc91b4df9af8b0dc677bb8f,2.0,2-39-131-30,CA-305,39.0,2018-05-19 14:47:41+00:00,2018-05-19 16:51:21+00:00,2018-05-19 16:41:25+00:00,10.534,,America/Los_Angeles,2.061111111111111,1.8955555555555557,0.16555555555555557,5.110835579514825,14,5,1,5,2018-05-19,158.01000000000002
5bc91b4df9af8b0dc677bb90,2.0,2-39-123-23,CA-313,39.0,2018-05-19 14:53:10+00:00,2018-05-19 20:38:34+00:00,2018-05-19 20:38:30+00:00,0.52,,America/Los_Angeles,5.756666666666667,5.7555555555555555,0.0011111111111111111,0.0903300521134916,14,5,1,5,2018-05-19,7.800000000000001
5bc91b4df9af8b0dc677bb91,2.0,2-39-79-383,CA-492,39.0,2018-05-19 15:09:39+00:00,2018-05-20 03:39:02+00:00,2018-05-19 18:30:29+00:00,14.687,,America/Los_Angeles,12.489722222222222,3.3472222222222223,9.1425,1.175926873206859,15,5,1,5,2018-05-19,220.30499999999998
5bc91b4df9af8b0dc677bb92,2.0,2-39-129-17,CA-307,39.0,2018-05-19 15:20:58+00:00,2018-05-19 22:11:24+00:00,2018-05-19 17:14:55+00:00,6.084,,America/Los_Angeles,6.8405555555555555,1.8991666666666667,4.941388888888889,0.8894014456265735,15,5,1,5,2018-05-19,91.25999999999999
5bc91b4df9af8b0dc677bb93,2.0,2-39-130-31,CA-306,39.0,2018-05-19 15:21:02+00:00,2018-05-19 19:51:46+00:00,2018-05-19 18:01:48+00:00,13.886,,America/Los_Angeles,4.512222222222222,2.6794444444444445,1.8327777777777778,3.0774193548387094,15,5,1,5,2018-05-19,208.29
5bc91b4df9af8b0dc677bb94,2.0,2-39-138-29,CA-304,39.0,2018-05-19 17:24:45+00:00,2018-05-19 19:52:24+00:00,2018-05-19 18:43:06+00:00,3.759,,America/Los_Angeles,2.4608333333333334,1.3058333333333334,1.155,1.5275313240772095,17,5,1,5,2018-05-19,56.385
5bc91b4df9af8b0dc677bb95,2.0,2-39-125-21,CA-311,39.0,2018-05-19 17:50:46+00:00,2018-05-19 19:00:50+00:00,2018-05-19 19:00:42+00:00,6.947,,America/Los_Angeles,1.1677777777777778,1.1655555555555555,0.0022222222222222222,5.948905803996194,17,5,1,5,2018-05-19,104.205
5bc91b4df9af8b0dc677bb96,2.0,2-39-79-380,CA-489,39.0,2018-05-19 18:41:08+00:00,2018-05-19 21:31:42+00:00,2018-05-19 20:04:49+00:00,2.665,,America/Los_Angeles,2.8427777777777776,1.3947222222222222,1.4480555555555557,0.9374633574359977,18,5,1,5,2018-05-19,39.975
5bc91b4df9af8b0dc677bb97,2.0,2-39-79-381,CA-490,39.0,2018-05-19 18:55:03+00:00,2018-05-20 03:07:42+00:00,2018-05-19 23:25:45+00:00,7.65,,America/Los_Angeles,8.210833333333333,4.511666666666667,3.6991666666666667,0.9316959301735512,18,5,1,5,2018-05-19,114.75
5bc91b4df9af8b0dc677bb98,2.0,2-39-131-30,CA-305,39.0,2018-05-19 19:53:03+00:00,2018-05-19 23:03:53+00:00,2018-05-19 23:04:51+00:00,13.939,,America/Los_Angeles,3.1805555555555554,3.1966666666666668,-0.01611111111111111,4.38256768558952,19,5,1,5,2018-05-19,209.085
5bc91b4df9af8b0dc677bb9a,2.0,2-39-138-29,CA-304,39.0,2018-05-19 20:20:46+00:00,2018-05-19 21:48:15+00:00,2018-05-19 21:48:07+00:00,8.12,,America/Los_Angeles,1.4580555555555557,1.4558333333333333,0.0022222222222222222,5.569060773480662,20,5,1,5,2018-05-19,121.79999999999998
5bc91b4df9af8b0dc677bb9c,2.0,2-39-88-24,CA-314,39.0,2018-05-19 20:39:00+00:00,2018-05-19 23:42:58+00:00,2018-05-19 23:33:02+00:00,12.669,,America/Los_Angeles,3.0661111111111112,2.9005555555555556,0.16555555555555557,4.1319441927885485,20,5,1,5,2018-05-19,190.035
5bc91b4df9af8b0dc677bb9d,2.0,2-39-127-19,CA-309,39.0,2018-05-19 21:00:39+00:00,2018-05-19 22:31:05+00:00,2018-05-19 22:01:43+00:00,2.447,,America/Los_Angeles,1.5072222222222222,1.0177777777777777,0.48944444444444446,1.6235164025064504,21,5,1,5,2018-05-19,36.705
5bc91b4df9af8b0dc677bb9f,2.0,2-39-125-21,CA-311,39.0,2018-05-19 21:22:31+00:00,2018-05-20 04:29:02+00:00,2018-05-20 01:12:11+00:00,12.133,,America/Los_Angeles,7.108611111111111,3.827777777777778,3.2808333333333333,1.7068031729905044,21,5,1,5,2018-05-19,181.99499999999998
5bc91b4df9af8b0dc677bba0,2.0,2-39-79-382,CA-491,39.0,2018-05-19 21:42:33+00:00,2018-05-20 02:23:03+00:00,2018-05-19 23:50:10+00:00,7.995,,America/Los_Angeles,4.675,2.1269444444444443,2.5480555555555555,1.7101604278074867,21,5,1,5,2018-05-19,119.925
5bc91b4df9af8b0dc677bba1,2.0,2-39-128-18,CA-308,39.0,2018-05-19 22:17:53+00:00,2018-05-20 18:33:16+00:00,2018-05-20 18:34:07+00:00,13.934,,America/Los_Angeles,20.25638888888889,20.270555555555557,-0.014166666666666666,0.6878817382718758,22,5,1,5,2018-05-19,209.01
5bc91b4df9af8b0dc677bba2,2.0,2-39-138-29,CA-304,39.0,2018-05-19 22:22:29+00:00,2018-05-20 00:10:51+00:00,2018-05-19 23:57:54+00:00,8.687,,America/Los_Angeles,1.806111111111111,1.5902777777777777,0.21583333333333332,4.809781605659797,22,5,1,5,2018-05-19,130.30499999999998
5bc91b4df9af8b0dc677bba3,2.0,2-39-126-20,CA-310,39.0,2018-05-19 22:32:13+00:00,2018-05-20 02:15:59+00:00,2018-05-20 00:05:00+00:00,4.456,,America/Los_Angeles,3.7294444444444443,1.5463888888888888,2.1830555555555557,1.1948160286012217,22,5,1,5,2018-05-19,66.84
5bc91b4df9af8b0dc677bba4,2.0,2-39-79-376,CA-324,39.0,2018-05-19 22:51:35+00:00,2018-05-19 23:56:17+00:00,2018-05-19 23:56:14+00:00,3.481,,America/Los_Angeles,1.0783333333333334,1.0775,0.0008333333333333334,3.228129829984544,22,5,1,5,2018-05-19,52.214999999999996
5bc91b4df9af8b0dc677bba5,2.0,2-39-79-377,CA-325,39.0,2018-05-19 23:19:38+00:00,2018-05-19 23:50:11+00:00,2018-05-19 23:50:06+00:00,1.101,,America/Los_Angeles,0.5091666666666667,0.5077777777777778,0.001388888888888889,2.1623567921440263,23,5,1,5,2018-05-19,16.515
5bc91b4df9af8b0dc677bba6,2.0,2-39-127-19,CA-309,39.0,2018-05-19 23:23:50+00:00,2018-05-19 23:36:06+00:00,2018-05-19 23:36:02+00:00,1.193,,America/Los_Angeles,0.20444444444444446,0.20333333333333334,0.0011111111111111111,5.835326086956521,23,5,1,5,2018-05-19,17.895
5bc91b4df9af8b0dc677bba7,2.0,2-39-79-379,CA-327,39.0,2018-05-19 23:25:32+00:00,2018-05-20 01:51:17+00:00,2018-05-20 00:20:22+00:00,2.472,,America/Los_Angeles,2.4291666666666667,0.9138888888888889,1.5152777777777777,1.0176329331046312,23,5,1,5,2018-05-19,37.08
5bc91b4df9af8b0dc677bba8,2.0,2-39-92-442,CA-498,39.0,2018-05-19 23:29:03+00:00,2018-05-20 04:48:03+00:00,2018-05-20 04:47:59+00:00,29.632,,America/Los_Angeles,5.316666666666666,5.315555555555555,0.0011111111111111111,5.573416927899687,23,5,1,5,2018-05-19,444.48
5bc91b4df9af8b0dc677bbaa,2.0,2-39-138-29,CA-304,39.0,2018-05-20 00:13:16+00:00,2018-05-20 03:56:15+00:00,2018-05-20 02:54:03+00:00,13.894,,America/Los_Angeles,3.716388888888889,2.6797222222222223,1.0366666666666666,3.738575379325809,0,6,1,5,2018-05-20,208.41
5bc91b4df9af8b0dc677bbab,2.0,2-39-79-376,CA-324,39.0,2018-05-20 00:20:39+00:00,2018-05-20 02:13:37+00:00,2018-05-20 02:12:46+00:00,7.46,,America/Los_Angeles,1.8827777777777779,1.868611111111111,0.014166666666666666,3.9622307465329003,0,6,1,5,2018-05-20,111.9
5bc91b4df9af8b0dc677bbac,2.0,2-39-79-377,CA-325,39.0,2018-05-20 00:59:12+00:00,2018-05-20 07:19:29+00:00,2018-05-20 06:05:11+00:00,15.651,,America/Los_Angeles,6.338055555555556,5.099722222222222,1.2383333333333333,2.469369329885611,0,6,1,5,2018-05-20,234.765
5bc91b4df9af8b0dc677bbad,2.0,2-39-129-17,CA-307,39.0,2018-05-20 01:24:22+00:00,2018-05-20 04:47:42+00:00,2018-05-20 03:24:25+00:00,8.119,,America/Los_Angeles,3.388888888888889,2.0008333333333335,1.3880555555555556,2.3957704918032787,1,6,1,5,2018-05-20,121.785
5bc91b4df9af8b0dc677bbae,2.0,2-39-124-558,CA-504,39.0,2018-05-20 01:33:33+00:00,2018-05-20 02:10:04+00:00,2018-05-20 02:09:56+00:00,2.116,,America/Los_Angeles,0.6086111111111111,0.6063888888888889,0.0022222222222222222,3.4767685988133277,1,6,1,5,2018-05-20,31.740000000000002
5bc91b4df9af8b0dc677bbaf,2.0,2-39-123-23,CA-313,39.0,2018-05-20 01:39:07+00:00,2018-05-20 02:08:12+00:00,2018-05-20 02:08:08+00:00,2.851,,America/Los_Angeles,0.4847222222222222,0.4836111111111111,0.0011111111111111111,5.881719197707737,1,6,1,5,2018-05-20,42.765
5bc91b4df9af8b0dc677bbb0,2.0,2-39-131-30,CA-305,39.0,2018-05-20 04:12:54+00:00,2018-05-20 16:37:50+00:00,2018-05-20 08:24:30+00:00,12.934,,America/Los_Angeles,12.415555555555555,4.193333333333333,8.222222222222221,1.0417576516914264,4,6,1,5,2018-05-20,194.01
5bc91b4df9af8b0dc677bbb1,2.0,2-39-138-566,CA-512,39.0,2018-05-20 04:16:16+00:00,2018-05-20 13:37:59+00:00,2018-05-20 12:32:40+00:00,13.759,,America/Los_Angeles,9.361944444444445,8.273333333333333,1.0886111111111112,1.469673322849598,4,6,1,5,2018-05-20,206.385
5bc91b4df9af8b0dc677bbb2,2.0,2-39-90-440,CA-500,39.0,2018-05-20 04:54:59+00:00,2018-05-20 05:15:25+00:00,2018-05-20 05:15:16+00:00,1.781,,America/Los_Angeles,0.34055555555555556,0.33805555555555555,0.0025,5.2296900489396405,4,6,1,5,2018-05-20,26.715
5bc91b4df9af8b0dc677bbb3,2.0,2-39-78-360,CA-322,39.0,2018-05-20 05:00:19+00:00,2018-05-20 06:29:18+00:00,2018-05-20 06:29:17+00:00,8.67,,America/Los_Angeles,1.4830555555555556,1.4827777777777778,0.0002777777777777778,5.8460385840044955,5,6,1,5,2018-05-20,130.05
5bc91b4df9af8b0dc677bbb4,2.0,2-39-79-379,CA-327,39.0,2018-05-20 06:39:01+00:00,2018-05-20 16:27:33+00:00,2018-05-20 08:55:09+00:00,6.71,,America/Los_Angeles,9.80888888888889,2.2688888888888887,7.54,0.6840734028092433,6,6,1,5,2018-05-20,100.65
5bc91b4df9af8b0dc677bbb5,2.0,2-39-78-360,CA-322,39.0,2018-05-20 06:46:42+00:00,2018-05-20 20:23:35+00:00,2018-05-20 09:00:45+00:00,11.668,,America/Los_Angeles,13.614722222222222,2.234166666666667,11.380555555555556,0.8570134454124416,6,6,1,5,2018-05-20,175.01999999999998
5bc91b7bf9af8b0dc677bbb6,2.0,2-39-124-22,CA-312,39.0,2018-05-20 12:23:18+00:00,2018-05-20 12:54:17+00:00,2018-05-20 12:54:01+00:00,2.525,,America/Los_Angeles,0.5163888888888889,0.5119444444444444,0.0044444444444444444,4.8897256589564275,12,6,1,5,2018-05-20,37.875
5bc91b7bf9af8b0dc677bbb7,2.0,2-39-78-366,CA-323,39.0,2018-05-20 16:48:01+00:00,2018-05-20 18:39:40+00:00,2018-05-20 18:39:36+00:00,7.292,,America/Los_Angeles,1.8608333333333333,1.8597222222222223,0.0011111111111111111,3.9186744290192563,16,6,1,5,2018-05-20,109.38
5bc91b7bf9af8b0dc677bbb8,2.0,2-39-126-20,CA-310,39.0,2018-05-20 17:04:54+00:00,2018-05-20 19:07:08+00:00,2018-05-20 19:07:04+00:00,5.552,,America/Los_Angeles,2.0372222222222223,2.036111111111111,0.0011111111111111111,2.725279520043632,17,6,1,5,2018-05-20,83.28
5bc91b7bf9af8b0dc677bbb9,2.0,2-39-131-30,CA-305,39.0,2018-05-20 17:08:02+00:00,2018-05-21 01:14:31+00:00,2018-05-21 00:57:38+00:00,14.164,,America/Los_Angeles,8.108055555555556,7.826666666666667,0.2813888888888889,1.7469046558635102,17,6,1,5,2018-05-20,212.46
5bc91b7bf9af8b0dc677bbba,2.0,2-39-130-31,CA-306,39.0,2018-05-20 17:43:14+00:00,2018-05-20 21:48:14+00:00,2018-05-20 21:48:09+00:00,10.768,,America/Los_Angeles,4.083333333333333,4.081944444444445,0.001388888888888889,2.637061224489796,17,6,1,5,2018-05-20,161.52
5bc91b7bf9af8b0dc677bbbb,2.0,2-39-125-21,CA-311,39.0,2018-05-20 17:51:11+00:00,2018-05-20 21:13:47+00:00,2018-05-20 21:13:43+00:00,11.349,,America/Los_Angeles,3.3766666666666665,3.3755555555555556,0.0011111111111111111,3.3610069101678186,17,6,1,5,2018-05-20,170.235
5bc91b7bf9af8b0dc677bbbc,2.0,2-39-124-22,CA-312,39.0,2018-05-20 18:01:31+00:00,2018-05-20 21:36:45+00:00,2018-05-20 20:27:27+00:00,8.763,,America/Los_Angeles,3.587222222222222,2.4322222222222223,1.155,2.4428372309121884,18,6,1,5,2018-05-20,131.445
5bc91b7bf9af8b0dc677bbbd,2.0,2-39-138-29,CA-304,39.0,2018-05-20 18:07:48+00:00,2018-05-20 18:42:41+00:00,2018-05-20 18:42:35+00:00,1.605,,America/Los_Angeles,0.5813888888888888,0.5797222222222222,0.0016666666666666668,2.760630673674152,18,6,1,5,2018-05-20,24.075
5bc91b7bf9af8b0dc677bbbe,2.0,2-39-123-23,CA-313,39.0,2018-05-20 18:10:52+00:00,2018-05-20 22:56:34+00:00,2018-05-20 22:57:01+00:00,14.103,,America/Los_Angeles,4.761666666666667,4.769166666666667,-0.0075,2.961778088904445,18,6,1,5,2018-05-20,211.545
5bc91b7bf9af8b0dc677bbbf,2.0,2-39-88-24,CA-314,39.0,2018-05-20 18:15:49+00:00,2018-05-20 19:02:58+00:00,2018-05-20 19:02:47+00:00,3.294,,America/Los_Angeles,0.7858333333333334,0.7827777777777778,0.0030555555555555557,4.191728525980912,18,6,1,5,2018-05-20,49.410000000000004
5bc91b7bf9af8b0dc677bbc0,2.0,2-39-90-26,CA-316,39.0,2018-05-20 18:33:36+00:00,2018-05-21 06:08:48+00:00,2018-05-21 05:48:33+00:00,32.928,,America/Los_Angeles,11.586666666666666,11.249166666666667,0.3375,2.841887226697353,18,6,1,5,2018-05-20,493.91999999999996
5bc91b7bf9af8b0dc677bbc1,2.0,2-39-79-377,CA-325,39.0,2018-05-20 18:41:26+00:00,2018-05-21 00:50:55+00:00,2018-05-21 00:50:50+00:00,21.694,,America/Los_Angeles,6.158055555555555,6.156666666666666,0.001388888888888889,3.522865262303216,18,6,1,5,2018-05-20,325.40999999999997
5bc91b7bf9af8b0dc677bbc2,2.0,2-39-138-29,CA-304,39.0,2018-05-20 18:45:25+00:00,2018-05-20 19:40:53+00:00,2018-05-20 19:40:47+00:00,4.125,,America/Los_Angeles,0.9244444444444444,0.9227777777777778,0.0016666666666666668,4.462139423076923,18,6,1,5,2018-05-20,61.875
5bc91b7bf9af8b0dc677bbc3,2.0,2-39-78-367,CA-494,39.0,2018-05-20 18:59:58+00:00,2018-05-20 22:54:48+00:00,2018-05-20 22:54:47+00:00,11.35,,America/Los_Angeles,3.9138888888888888,3.913611111111111,0.0002777777777777778,2.899929027679205,18,6,1,5,2018-05-20,170.25
5bc91b7bf9af8b0dc677bbc4,2.0,2-39-128-18,CA-308,39.0,2018-05-20 19:01:39+00:00,2018-05-20 19:13:36+00:00,2018-05-20 19:13:32+00:00,0.69,,America/Los_Angeles,0.19916666666666666,0.19805555555555557,0.0011111111111111111,3.4644351464435146,19,6,1,5,2018-05-20,10.35
5bc91b7bf9af8b0dc677bbc5,2.0,2-39-79-379,CA-327,39.0,2018-05-20 19:26:08+00:00,2018-05-20 20:01:20+00:00,2018-05-20 20:01:16+00:00,1.506,,America/Los_Angeles,0.5866666666666667,0.5855555555555556,0.0011111111111111111,2.5670454545454544,19,6,1,5,2018-05-20,22.59
5bc91b7bf9af8b0dc677bbc6,2.0,2-39-88-24,CA-314,39.0,2018-05-20 20:28:06+00:00,2018-05-21 02:28:09+00:00,2018-05-21 02:21:22+00:00,16.003,,America/Los_Angeles,6.0008333333333335,5.887777777777778,0.11305555555555556,2.6667962782946812,20,6,1,5,2018-05-20,240.04500000000002
5bc91b7bf9af8b0dc677bbc7,2.0,2-39-78-365,CA-321,39.0,2018-05-20 20:46:53+00:00,2018-05-20 23:30:27+00:00,2018-05-20 23:30:26+00:00,8.19,,America/Los_Angeles,2.726111111111111,2.7258333333333336,0.0002777777777777778,3.0042796005706136,20,6,1,5,2018-05-20,122.85
5bc91b7bf9af8b0dc677bbc8,2.0,2-39-79-379,CA-327,39.0,2018-05-20 20:50:52+00:00,2018-05-21 01:17:27+00:00,2018-05-20 23:56:25+00:00,8.229,,America/Los_Angeles,4.4430555555555555,3.0925,1.3505555555555555,1.85210378243201,20,6,1,5,2018-05-20,123.43499999999999
5bc91b7bf9af8b0dc677bbc9,2.0,2-39-126-20,CA-310,39.0,2018-05-20 21:36:10+00:00,2018-05-21 01:38:00+00:00,2018-05-21 01:17:25+00:00,10.521,,America/Los_Angeles,4.030555555555556,3.6875,0.34305555555555556,2.6103101309441765,21,6,1,5,2018-05-20,157.815
5bc91b7bf9af8b0dc677bbca,2.0,2-39-129-17,CA-307,39.0,2018-05-20 22:09:26+00:00,2018-05-21 00:38:16+00:00,2018-05-21 00:38:11+00:00,10.749,,America/Los_Angeles,2.4805555555555556,2.4791666666666665,0.001388888888888889,4.333303471444569,22,6,1,5,2018-05-20,161.235
5bc91b7bf9af8b0dc677bbcb,2.0,2-39-138-29,CA-304,39.0,2018-05-20 22:22:49+00:00,2018-05-20 22:59:32+00:00,2018-05-20 22:59:23+00:00,1.508,,America/Los_Angeles,0.6119444444444444,0.6094444444444445,0.0025,2.4642759872900593,22,6,1,5,2018-05-20,22.62
5bc91b7bf9af8b0dc677bbcc,2.0,2-39-79-380,CA-489,39.0,2018-05-20 23:14:44+00:00,2018-05-21 02:47:52+00:00,2018-05-21 00:37:26+00:00,2.431,,America/Los_Angeles,3.5522222222222224,1.3783333333333334,2.173888888888889,0.6843603378167031,23,6,1,5,2018-05-20,36.465
5bc91b7bf9af8b0dc677bbcd,2.0,2-39-128-18,CA-308,39.0,2018-05-20 23:18:39+00:00,2018-05-21 01:00:27+00:00,2018-05-21 01:00:22+00:00,7.252,,America/Los_Angeles,1.6966666666666668,1.6952777777777779,0.001388888888888889,4.274263261296659,23,6,1,5,2018-05-20,108.78
5bc91b7bf9af8b0dc677bbce,2.0,2-39-125-21,CA-311,39.0,2018-05-20 23:22:47+00:00,2018-05-21 00:34:51+00:00,2018-05-21 00:34:47+00:00,5.077,,America/Los_Angeles,1.201111111111111,1.2,0.0011111111111111111,4.226919518963922,23,6,1,5,2018-05-20,76.155
5bc91b7bf9af8b0dc677bbcf,2.0,2-39-124-22,CA-312,39.0,2018-05-20 23:29:39+00:00,2018-05-21 03:36:44+00:00,2018-05-21 03:23:51+00:00,13.892,,America/Los_Angeles,4.118055555555555,3.9033333333333333,0.21472222222222223,3.3734367622259698,23,6,1,5,2018-05-20,208.38
5bc91b7bf9af8b0dc677bbd0,2.0,2-39-79-381,CA-490,39.0,2018-05-21 00:43:27+00:00,2018-05-21 01:46:38+00:00,2018-05-21 01:43:36+00:00,2.111,,America/Los_Angeles,1.0530555555555556,1.0025,0.050555555555555555,2.0046425745185967,0,0,0,5,2018-05-21,31.665000000000003
5bc91b7bf9af8b0dc677bbd1,2.0,2-39-91-437,CA-317,39.0,2018-05-21 01:21:42+00:00,2018-05-21 01:36:13+00:00,2018-05-21 01:35:57+00:00,0.98,,America/Los_Angeles,0.24194444444444443,0.2375,0.0044444444444444444,4.050516647531573,1,0,0,5,2018-05-21,14.7
5bc91b7bf9af8b0dc677bbd2,2.0,2-39-139-28,CA-303,39.0,2018-05-21 01:49:47+00:00,2018-05-21 15:00:12+00:00,2018-05-21 03:05:34+00:00,2.897,,America/Los_Angeles,13.17361111111111,1.2630555555555556,11.910555555555556,0.21990933052187664,1,0,0,5,2018-05-21,43.455
5bc91b7bf9af8b0dc677bbd3,2.0,2-39-78-365,CA-321,39.0,2018-05-21 01:57:12+00:00,2018-05-21 05:11:25+00:00,2018-05-21 05:11:19+00:00,1.863,,America/Los_Angeles,3.2369444444444446,3.2352777777777777,0.0016666666666666668,0.5755427786836007,1,0,0,5,2018-05-21,27.945
5bc91b7bf9af8b0dc677bbd4,2.0,2-39-138-566,CA-512,39.0,2018-05-21 02:04:53+00:00,2018-05-21 13:24:42+00:00,2018-05-21 13:25:40+00:00,8.168,,America/Los_Angeles,11.330277777777777,11.346388888888889,-0.01611111111111111,0.720900242712496,2,0,0,5,2018-05-21,122.51999999999998
5bc91b7bf9af8b0dc677bbd5,2.0,2-39-131-30,CA-305,39.0,2018-05-21 03:39:52+00:00,2018-05-21 07:27:15+00:00,2018-05-21 06:56:14+00:00,13.909,,America/Los_Angeles,3.789722222222222,3.272777777777778,0.5169444444444444,3.670189840944074,3,0,0,5,2018-05-21,208.63500000000002
5bc91b7bf9af8b0dc677bbd6,2.0,2-39-126-20,CA-310,39.0,2018-05-21 04:15:10+00:00,2018-05-21 04:45:20+00:00,2018-05-21 04:37:41+00:00,1.739,,America/Los_Angeles,0.5027777777777778,0.37527777777777777,0.1275,3.4587845303867404,4,0,0,5,2018-05-21,26.085
5bc91b7bf9af8b0dc677bbd7,2.0,2-39-79-379,CA-327,39.0,2018-05-21 05:51:19+00:00,2018-05-21 16:06:47+00:00,2018-05-21 07:55:31+00:00,6.598,,America/Los_Angeles,10.257777777777777,2.07,8.187777777777777,0.6432192374350086,5,0,0,5,2018-05-21,98.97
5bc91bbaf9af8b0dc677bbd8,2.0,2-39-79-377,CA-325,39.0,2018-05-21 11:47:13+00:00,2018-05-21 21:21:38+00:00,2018-05-21 16:13:05+00:00,11.759,,America/Los_Angeles,9.573611111111111,4.431111111111111,5.1425,1.2282721601624838,11,0,0,5,2018-05-21,176.385
5bc91bbaf9af8b0dc677bbd9,2.0,2-39-129-17,CA-307,39.0,2018-05-21 13:14:56+00:00,2018-05-21 14:19:50+00:00,2018-05-21 14:19:46+00:00,3.031,,America/Los_Angeles,1.0816666666666668,1.0805555555555555,0.0011111111111111111,2.8021571648690293,13,0,0,5,2018-05-21,45.465
5bc91bbaf9af8b0dc677bbda,2.0,2-39-138-566,CA-512,39.0,2018-05-21 13:24:46+00:00,2018-05-21 14:29:12+00:00,2018-05-21 14:29:07+00:00,3.201,,America/Los_Angeles,1.073888888888889,1.0725,0.001388888888888889,2.980755302638386,13,0,0,5,2018-05-21,48.015
5bc91bbaf9af8b0dc677bbdb,2.0,2-39-79-380,CA-489,39.0,2018-05-21 13:49:23+00:00,2018-05-21 23:07:11+00:00,2018-05-21 21:10:08+00:00,16.307,66.0,America/Los_Angeles,9.296666666666667,7.345833333333333,1.9508333333333334,1.7540695589817137,13,0,0,5,2018-05-21,244.605
5bc91bbaf9af8b0dc677bbdc,2.0,2-39-95-444,CA-497,39.0,2018-05-21 13:52:26+00:00,2018-05-21 23:45:47+00:00,2018-05-21 23:45:06+00:00,13.963,,America/Los_Angeles,9.889166666666666,9.877777777777778,0.01138888888888889,1.411949102553299,13,0,0,5,2018-05-21,209.445
5bc91bbaf9af8b0dc677bbdd,2.0,2-39-79-381,CA-490,39.0,2018-05-21 14:12:24+00:00,2018-05-21 23:41:02+00:00,2018-05-21 15:47:33+00:00,4.131,,America/Los_Angeles,9.477222222222222,1.5858333333333334,7.891388888888889,0.4358872149598453,14,0,0,5,2018-05-21,61.965
5bc91bbaf9af8b0dc677bbde,2.0,2-39-79-376,CA-324,39.0,2018-05-21 14:13:54+00:00,2018-05-22 00:05:59+00:00,2018-05-21 21:54:40+00:00,17.091,,America/Los_Angeles,9.868055555555555,7.679444444444444,2.1886111111111113,1.7319521463757919,14,0,0,5,2018-05-21,256.365
5bc91bbaf9af8b0dc677bbdf,2.0,2-39-79-378,CA-326,39.0,2018-05-21 14:15:55+00:00,2018-05-21 21:50:39+00:00,2018-05-21 21:50:31+00:00,16.164,,America/Los_Angeles,7.578888888888889,7.576666666666667,0.0022222222222222222,2.1327664565313005,14,0,0,5,2018-05-21,242.46000000000004
5bc91bbaf9af8b0dc677bbe0,2.0,2-39-95-27,CA-319,39.0,2018-05-21 14:30:58+00:00,2018-05-22 00:49:59+00:00,2018-05-21 18:24:23+00:00,10.786,,America/Los_Angeles,10.316944444444445,3.890277777777778,6.426666666666667,1.0454645809213536,14,0,0,5,2018-05-21,161.79
5bc91bbaf9af8b0dc677bbe1,2.0,2-39-138-29,CA-304,39.0,2018-05-21 14:39:35+00:00,2018-05-22 01:03:44+00:00,2018-05-22 01:01:25+00:00,28.998,,America/Los_Angeles,10.4025,10.363888888888889,0.03861111111111111,2.7875991348233597,14,0,0,5,2018-05-21,434.97
5bc91bbaf9af8b0dc677bbe2,2.0,2-39-88-24,CA-314,39.0,2018-05-21 15:06:44+00:00,2018-05-22 00:30:47+00:00,2018-05-22 00:23:13+00:00,27.442,,America/Los_Angeles,9.400833333333333,9.274722222222222,0.12611111111111112,2.91910291640812,15,0,0,5,2018-05-21,411.63
5bc91bbaf9af8b0dc677bbe3,2.0,2-39-78-366,CA-323,39.0,2018-05-21 15:15:49+00:00,2018-05-22 00:05:24+00:00,2018-05-21 18:36:24+00:00,6.506,,America/Los_Angeles,8.82638888888889,3.3430555555555554,5.483333333333333,0.7371077891424076,15,0,0,5,2018-05-21,97.59
